,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,2.2761173248291016,0.27728690706528236,0.004903602600097656,0.003314170276118764,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.9509944883776659,0.9562664749580637,0.9443845355060309,0.9549857606995307,0.9270990751375203,0.9467599490501266,0.010649362587248815,113,0.9739490589428605,0.9838323503262081,0.9750691861702794,0.9732307596084687,0.967552726273177,0.9747268162641987,0.005240966072668845
12,1.7799181461334228,0.1995657562401537,0.004011774063110351,0.0005323370952524248,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.9527318475916606,0.9566658678808212,0.9622773384455627,0.9553668124022302,0.9437324951137439,0.9541636486901256,0.006068893445952435,75,0.9781327873574015,0.9825725985198542,0.9852492580487621,0.9764393157582013,0.9716908641111499,0.9788169647590739,0.004740924083811778
13,1.607927417755127,0.17518815868953422,0.005871248245239258,0.004570186774956852,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.9714234363767075,0.9566658678808212,0.9712237399153286,0.9534114155067989,0.9493642829797094,0.9604307629548188,0.009199455242025381,56,0.9761398499818427,0.9858835167862555,0.9798377099064578,0.982087125121181,0.9815139437253235,0.981092429104212,0.0031693524937297687
14,1.3096416473388672,0.2898252063558236,0.0031217098236083984,0.00016359362135759864,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.960539979231568,0.9403107276939053,0.9801701413850947,0.9705787974810478,0.9497672731668985,0.9602781700266426,0.014224377399687361,57,0.9784295678525365,0.9542231739233881,0.9949841591845424,0.9871501391625231,0.9764049927532611,0.9782384065752503,0.0137110798725581
15,1.2432921886444093,0.22482140911855875,0.0032271862030029295,0.000166643869549313,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9616782490614266,0.9754972441888329,0.9690869877785767,0.9616140547912239,0.9480243406073062,0.9631944255268011,0.009171038669686325,43,0.9866079366868278,0.9892351327998797,0.9913764604230061,0.9808174625512087,0.9763062871707731,0.9848686559263392,0.00555282025076995
16,1.5099541187286376,0.38415797447774885,0.0033641815185546874,0.0004053659010002216,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9778336927869636,0.9686875948558191,0.9754972441888329,0.9662869519874856,0.9683451207963086,0.9713350441100239,0.004495035472278336,20,0.9933287000513418,0.983445408667994,0.9815426324555143,0.985011101729368,0.9939202358938477,0.9874496157596132,0.005163429749575171
17,1.2746649265289307,0.17767524615168018,0.005245685577392578,0.003483839087259444,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9733604920520808,0.9640146976595574,0.9644140905823149,0.9775881432754403,0.9468153700457393,0.965249509457404,0.010573191055264402,35,0.985001940969483,0.9836839600786406,0.9799366367381693,0.985095537417519,0.9901687990404318,0.9847773748488488,0.003281689000868901
18,1.4719401836395263,0.2644153059889397,0.0036523818969726564,0.0006630708375469067,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9758966371115905,0.9642143941209361,0.9817078041377106,0.9662869519874856,0.9632472949283685,0.9702786764963455,0.00727233143437697,24,0.994012422204691,0.9774490652040523,0.9954205642586123,0.994402226600369,0.9949897546104254,0.9912548065756301,0.006919719148702639
19,0.22924308776855468,0.07096508300330674,0.0019709110260009766,0.00012461485707850718,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.6436216950235641,0.6671259685278377,0.6433620896237718,0.641841482491677,0.5864917689254265,0.6365309079289216,0.02667824795227068,373,0.644421904153675,0.6489343451419413,0.653810561378464,0.65262532445195,0.5994177620070966,0.6398419794266254,0.020475836347116805
20,0.18336753845214843,0.01643522917136464,0.001651906967163086,4.416979428516319e-05,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.6937654764757567,0.6749341001677449,0.698038980749261,0.6761762464401749,0.6529347760382035,0.6791947098720404,0.016017996955327456,348,0.6772925354070403,0.683815445108131,0.6764109595902676,0.6884854739343904,0.6903199810085462,0.6832648790096751,0.005656452919045131
21,0.3096600532531738,0.0732627575058117,0.0028130054473876954,0.001462067101153403,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.7269350587107597,0.6728572569694065,0.7083033788641265,0.7248606152982232,0.6953897922585585,0.7056698317127699,0.020055800089508906,290,0.7150919769087245,0.726482337177705,0.6915956021388232,0.7058948619320137,0.7223555649957518,0.7122840686306036,0.012487952800086735
22,0.29374332427978517,0.06854933026946615,0.0017670154571533202,0.00010575024832446193,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.7560508027797747,0.7732047288122054,0.742431504113747,0.7889474950864386,0.723286787966713,0.7567998344805354,0.02293001078248393,218,0.758701178356312,0.7642028876616952,0.7548956259313524,0.7581449166588485,0.7686159978009894,0.7609121212818395,0.004876940908745437
23,0.2943289756774902,0.1361342503939989,0.0019521236419677735,0.0003203218480366508,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.687415129003914,0.6771307612429107,0.6579798705966928,0.7035919136817615,0.6731850329444478,0.6798559011921623,0.015173089472523632,345,0.693535945502586,0.6663066481335387,0.6636124572673655,0.7223535666260125,0.6783741066520066,0.6848365448363019,0.02153503456304148
24,0.32576894760131836,0.10954724044813133,0.00263361930847168,0.00043274306442243654,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.7061666267273744,0.6768511861969806,0.7193266235322309,0.7302454775179495,0.6540127747889338,0.6973445389087789,0.028055675591421175,304,0.7233955695806255,0.686713750829608,0.7408054397235059,0.7192575913938145,0.7213678844519965,0.71830804719591,0.017552659944606364
25,0.6938517570495606,0.1293275776161277,0.0031614303588867188,0.0025233597389072546,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.6749940091061586,0.7218627685917405,0.7165308730729292,0.6829950663832176,0.6692357291099962,0.6931495741625783,0.021799735766345273,305,0.7133288252751795,0.7291996944538364,0.7263076499242397,0.7202989648810084,0.7335936328652107,0.724545753479895,0.007077884695219632
26,0.5554419040679932,0.20609643352230703,0.0018181324005126954,0.00017461965540100085,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.7784168064541895,0.7504992411534468,0.7842878824187235,0.7830813044001443,0.7828386628785589,0.7758152648021953,0.012824516066467312,212,0.7825381619645116,0.7917552625317756,0.7856919243147127,0.7978797260531009,0.8017954420510769,0.7919321033830355,0.00720939536954414
